producto,ciudad,month,precioPromedio
Arracacha*,SAN JOSÉ DE CÚCUTA,4,3829.4857142857145
Arracacha*,SAN JOSÉ DE CÚCUTA,5,4463.964285714285
Arracacha*,SAN JOSÉ DE CÚCUTA,6,4571.7692307692305
Arracacha*,SAN JOSÉ DE CÚCUTA,7,4106.68
Arracacha*,SAN JOSÉ DE CÚCUTA,8,3732.1428571428573
Arracacha*,SAN JOSÉ DE CÚCUTA,9,3941.32
Arracacha*,SAN JOSÉ DE CÚCUTA,10,3622.185185185185
Arracacha*,SAN JOSÉ DE CÚCUTA,11,3024.5384615384614
Arracacha*,SAN JOSÉ DE CÚCUTA,12,3497.5675675675675
Arracacha*,TUNJA,1,2408.1739130434785
Arracacha*,TUNJA,2,2071.5
Arracacha*,TUNJA,3,2120.909090909091
Arracacha*,TUNJA,4,2067.0
Arracacha*,TUNJA,5,2188.5714285714284
Arracacha*,TUNJA,6,2240.2571428571428
Arracacha*,TUNJA,7,2287.757575757576
Arracacha*,TUNJA,8,2242.676470588235
Arracacha*,TUNJA,9,2098.757575757576
Arracacha*,TUNJA,10,2053.878787878788
Arracacha*,TUNJA,11,2285.818181818182
Arracacha*,TUNJA,12,2158.8529411764707
Arracacha*,VALLEDUPAR,1,3946.6
Arracacha*,VALLEDUPAR,2,3555.8
Arracacha*,VALLEDUPAR,3,3406.478260869565
Arracacha*,VALLEDUPAR,4,3168.909090909091
Arracacha*,VALLEDUPAR,5,3409.6153846153848
Arracacha*,VALLEDUPAR,6,3295.8
Arracacha*,VALLEDUPAR,7,3154.8333333333335
Arracacha*,VALLEDUPAR,8,3106.310344827586
Arracacha*,VALLEDUPAR,9,3145.9583333333335
Arracacha*,VALLEDUPAR,10,3657.153846153846
Arracacha*,VALLEDUPAR,11,3481.5185185185187
Arracacha*,VALLEDUPAR,12,3532.625
Arracacha*,VILLAVICENCIO,1,4231.0
Arracacha*,VILLAVICENCIO,2,3209.6774193548385
Arracacha*,VILLAVICENCIO,3,3245.4545454545455
Arracacha*,VILLAVICENCIO,4,3040.625
Arracacha*,VILLAVICENCIO,5,3245.1428571428573
Arracacha*,VILLAVICENCIO,6,2898.9117647058824
Arracacha*,VILLAVICENCIO,7,2966.1388888888887
Arracacha*,VILLAVICENCIO,8,2709.205882352941
Arracacha*,VILLAVICENCIO,9,2839.84375
Arracacha*,VILLAVICENCIO,10,3040.2285714285713
Arracacha*,VILLAVICENCIO,11,3093.264705882353
Arracacha*,VILLAVICENCIO,12,3245.0333333333333
Arveja verde en vaina,ARMENIA,1,5551.083333333333
Arveja verde en vaina,ARMENIA,2,5343.393442622951
Arveja verde en vaina,ARMENIA,3,5729.666666666667
Arveja verde en vaina,ARMENIA,4,5992.483333333334
Arveja verde en vaina,ARMENIA,5,5484.122448979592
Arveja verde en vaina,ARMENIA,6,5295.627906976744
Arveja verde en vaina,ARMENIA,7,5329.958333333333
Arveja verde en vaina,ARMENIA,8,5154.102040816327
Arveja verde en vaina,ARMENIA,9,4635.18
Arveja verde en vaina,ARMENIA,10,4267.081632653061
Arveja verde en vaina,ARMENIA,11,4329.302325581395
Arveja verde en vaina,ARMENIA,12,4532.695652173913
Arveja verde en vaina,BARRANQUILLA,1,9369.0
Arveja verde en vaina,BARRANQUILLA,2,8454.066666666668
Arveja verde en vaina,BARRANQUILLA,3,9157.140625
Arveja verde en vaina,BARRANQUILLA,4,9702.431034482759
Arveja verde en vaina,BARRANQUILLA,5,9085.111111111111
Arveja verde en vaina,BARRANQUILLA,6,8773.52
Arveja verde en vaina,BARRANQUILLA,7,8428.648148148148
Arveja verde en vaina,BARRANQUILLA,8,8509.188679245282
Arveja verde en vaina,BARRANQUILLA,9,8278.479166666666
Arveja verde en vaina,BARRANQUILLA,10,8014.4807692307695
Arveja verde en vaina,BARRANQUILLA,11,7912.865384615385
Arveja verde en vaina,BARRANQUILLA,12,8345.704545454546
Arveja verde en vaina,"BOGOTÁ, D.C.",1,5763.90625
Arveja verde en vaina,"BOGOTÁ, D.C.",2,5672.03
Arveja verde en vaina,"BOGOTÁ, D.C.",3,6388.924528301887
Arveja verde en vaina,"BOGOTÁ, D.C.",4,6609.1122448979595
Arveja verde en vaina,"BOGOTÁ, D.C.",5,6833.64367816092
Arveja verde en vaina,"BOGOTÁ, D.C.",6,6401.8875
Arveja verde en vaina,"BOGOTÁ, D.C.",7,6033.729411764706
Arveja verde en vaina,"BOGOTÁ, D.C.",8,5272.829545454545
Arveja verde en vaina,"BOGOTÁ, D.C.",9,4730.0952380952385
Arveja verde en vaina,"BOGOTÁ, D.C.",10,4281.325581395349
Arveja verde en vaina,"BOGOTÁ, D.C.",11,4542.0952380952385
Arveja verde en vaina,"BOGOTÁ, D.C.",12,5387.911392405063
Arveja verde en vaina,BUCARAMANGA,1,5636.513513513513
Arveja verde en vaina,BUCARAMANGA,2,5333.793103448276
Arveja verde en vaina,BUCARAMANGA,3,5566.548387096775
Arveja verde en vaina,BUCARAMANGA,4,6227.072727272727
Arveja verde en vaina,BUCARAMANGA,5,5765.222222222223
Arveja verde en vaina,BUCARAMANGA,6,5635.0392156862745
Arveja verde en vaina,BUCARAMANGA,7,4851.617021276596
Arveja verde en vaina,BUCARAMANGA,8,5432.9
Arveja verde en vaina,BUCARAMANGA,9,5089.333333333333
Arveja verde en vaina,BUCARAMANGA,10,3633.36
Arveja verde en vaina,BUCARAMANGA,11,3753.3
Arveja verde en vaina,BUCARAMANGA,12,4705.531914893617
Arveja verde en vaina,CALI,1,4793.675675675676
Arveja verde en vaina,CALI,2,5007.0
Arveja verde en vaina,CALI,3,5112.984375
Arveja verde en vaina,CALI,4,5556.25
Arveja verde en vaina,CALI,5,4843.075471698113
Arveja verde en vaina,CALI,6,5170.285714285715
Arveja verde en vaina,CALI,7,5108.096153846154
Arveja verde en vaina,CALI,8,4859.2037037037035
Arveja verde en vaina,CALI,9,4291.28
Arveja verde en vaina,CALI,10,3318.5283018867926
Arveja verde en vaina,CALI,11,3307.725490196078
Arveja verde en vaina,CALI,12,4784.065217391304
Arveja verde en vaina,CÚCUTA,2,4287.173913043478
Arveja verde en vaina,CÚCUTA,3,5891.222222222223
Arveja verde en vaina,CÚCUTA,4,6399.333333333333
Arveja verde en vaina,CÚCUTA,5,6261.846153846154
Arveja verde en vaina,CÚCUTA,6,5586.576923076923
Arveja verde en vaina,CÚCUTA,7,4987.592592592592
Arveja verde en vaina,CÚCUTA,8,4531.64
Arveja verde en vaina,CÚCUTA,9,5487.962962962963
Arveja verde en vaina,CÚCUTA,10,4710.28
Arveja verde en vaina,CÚCUTA,11,5930.88
Arveja verde en vaina,CÚCUTA,12,4934.615384615385
Arveja verde en vaina,IBAGUÉ,1,4814.791666666667
Arveja verde en vaina,IBAGUÉ,2,5098.357142857143
Arveja verde en vaina,IBAGUÉ,3,5094.758620689655
Arveja verde en vaina,IBAGUÉ,4,5897.290322580645
Arveja verde en vaina,IBAGUÉ,5,5284.444444444444
Arveja verde en vaina,IBAGUÉ,6,5361.5
Arveja verde en vaina,IBAGUÉ,7,5173.041666666667
Arveja verde en vaina,IBAGUÉ,8,4781.666666666667
Arveja verde en vaina,IBAGUÉ,9,4269.333333333333
Arveja verde en vaina,IBAGUÉ,10,3364.8064516129034
Arveja verde en vaina,IBAGUÉ,11,3887.0666666666666
Arveja verde en vaina,IBAGUÉ,12,4918.758620689655
Arveja verde en vaina,MANIZALES,1,5671.884615384615
Arveja verde en vaina,MANIZALES,2,6093.424242424242
Arveja verde en vaina,MANIZALES,3,6056.8125
Arveja verde en vaina,MANIZALES,4,6742.894736842105
Arveja verde en vaina,MANIZALES,5,5652.371428571429
Arveja verde en vaina,MANIZALES,6,5606.228571428572
Arveja verde en vaina,MANIZALES,7,5211.323529411765
Arveja verde en vaina,MANIZALES,8,5297.916666666667
Arveja verde en vaina,MANIZALES,9,4676.969696969697
Arveja verde en vaina,MANIZALES,10,4007.264705882353
Arveja verde en vaina,MANIZALES,11,4244.529411764706
Arveja verde en vaina,MANIZALES,12,5537.40625
Arveja verde en vaina,MEDELLÍN,1,4366.225806451613
Arveja verde en vaina,MEDELLÍN,2,4409.459183673469
Arveja verde en vaina,MEDELLÍN,3,5160.21568627451
Arveja verde en vaina,MEDELLÍN,4,5351.051020408163
Arveja verde en vaina,MEDELLÍN,5,4788.304878048781
Arveja verde en vaina,MEDELLÍN,6,3961.753246753247
Arveja verde en vaina,MEDELLÍN,7,4025.2716049382716
Arveja verde en vaina,MEDELLÍN,8,4085.4444444444443
Arveja verde en vaina,MEDELLÍN,9,3835.5238095238096
Arveja verde en vaina,MEDELLÍN,10,3444.6385542168673
Arveja verde en vaina,MEDELLÍN,11,3634.1184210526317
Arveja verde en vaina,MEDELLÍN,12,4242.453333333333
Arveja verde en vaina,NEIVA,1,5286.44
Arveja verde en vaina,NEIVA,2,5424.580645161291
Arveja verde en vaina,NEIVA,3,5544.5
Arveja verde en vaina,NEIVA,4,6111.5675675675675
Arveja verde en vaina,NEIVA,5,5442.941176470588
Arveja verde en vaina,NEIVA,6,5080.2
Arveja verde en vaina,NEIVA,7,5231.35294117647
Arveja verde en vaina,NEIVA,8,4791.305555555556
Arveja verde en vaina,NEIVA,9,4398.294117647059
Arveja verde en vaina,NEIVA,10,3638.1666666666665
Arveja verde en vaina,NEIVA,11,3749.6176470588234
Arveja verde en vaina,NEIVA,12,5097.545454545455
Arveja verde en vaina,PASTO,1,4210.526315789473
Arveja verde en vaina,PASTO,2,4668.888888888889
Arveja verde en vaina,PASTO,3,4363.829787234043
Arveja verde en vaina,PASTO,4,4961.586956521739
Arveja verde en vaina,PASTO,5,4388.372093023256
Arveja verde en vaina,PASTO,6,4579.3488372093025
Arveja verde en vaina,PASTO,7,4585.714285714285
Arveja verde en vaina,PASTO,8,4280.232558139535
Arveja verde en vaina,PASTO,9,3536.5
Arveja verde en vaina,PASTO,10,2664.4444444444443
Arveja verde en vaina,PASTO,11,2936.6279069767443
Arveja verde en vaina,PASTO,12,4297.666666666667
Arveja verde en vaina,PEREIRA,1,5448.737704918033
Arveja verde en vaina,PEREIRA,2,5350.183673469388
Arveja verde en vaina,PEREIRA,3,5524.3267326732675
Arveja verde en vaina,PEREIRA,4,6032.487804878048
Arveja verde en vaina,PEREIRA,5,5426.945205479452
Arveja verde en vaina,PEREIRA,6,5433.529411764706
Arveja verde en vaina,PEREIRA,7,5089.772151898735
Arveja verde en vaina,PEREIRA,8,4785.192307692308
Arveja verde en vaina,PEREIRA,9,4509.428571428572
Arveja verde en vaina,PEREIRA,10,3941.1341463414633
Arveja verde en vaina,PEREIRA,11,3985.5342465753424
Arveja verde en vaina,PEREIRA,12,5138.688311688312
Arveja verde en vaina,POPAYÁN,1,4967.307692307692
Arveja verde en vaina,POPAYÁN,2,5041.875
Arveja verde en vaina,POPAYÁN,3,4758.611111111111
Arveja verde en vaina,POPAYÁN,4,5352.1
Arveja verde en vaina,POPAYÁN,5,4593.611111111111
Arveja verde en vaina,POPAYÁN,6,4783.823529411765
Arveja verde en vaina,POPAYÁN,7,4624.722222222223
Arveja verde en vaina,POPAYÁN,8,4377.777777777777
Arveja verde en vaina,POPAYÁN,9,3806.25
Arveja verde en vaina,POPAYÁN,10,3147.6470588235293
Arveja verde en vaina,POPAYÁN,11,3320.0
Arveja verde en vaina,POPAYÁN,12,4240.9375
Arveja verde en vaina,SAN JOSÉ DE CÚCUTA,1,6993.394736842105
Arveja verde en vaina,SAN JOSÉ DE CÚCUTA,2,7325.222222222223
Arveja verde en vaina,SAN JOSÉ DE CÚCUTA,3,6811.5
Arveja verde en vaina,SAN JOSÉ DE CÚCUTA,4,7956.6
Arveja verde en vaina,SAN JOSÉ DE CÚCUTA,5,7500.035714285715
Arveja verde en vaina,SAN JOSÉ DE CÚCUTA,6,8237.23076923077
Arveja verde en vaina,SAN JOSÉ DE CÚCUTA,7,8580.12
Arveja verde en vaina,SAN JOSÉ DE CÚCUTA,8,7477.785714285715
Arveja verde en vaina,SAN JOSÉ DE CÚCUTA,9,6881.72
Arveja verde en vaina,SAN JOSÉ DE CÚCUTA,10,6025.576923076923
Arveja verde en vaina,SAN JOSÉ DE CÚCUTA,11,5484.038461538462
Arveja verde en vaina,SAN JOSÉ DE CÚCUTA,12,7490.189189189189
Arveja verde en vaina,TUNJA,1,4573.28
Arveja verde en vaina,TUNJA,2,4929.65625
Arveja verde en vaina,TUNJA,3,5279.411764705882
Arveja verde en vaina,TUNJA,4,5988.575
Arveja verde en vaina,TUNJA,5,5801.457142857143
Arveja verde en vaina,TUNJA,6,5557.371428571429
Arveja verde en vaina,TUNJA,7,5073.0
Arveja verde en vaina,TUNJA,8,4589.583333333333
Arveja verde en vaina,TUNJA,9,3922.5588235294117
Arveja verde en vaina,TUNJA,10,3833.722222222222
Arveja verde en vaina,TUNJA,11,4083.8823529411766
Arveja verde en vaina,TUNJA,12,4836.529411764706
Arveja verde en vaina,VILLAVICENCIO,1,5886.538461538462
Arveja verde en vaina,VILLAVICENCIO,2,5976.5625
Arveja verde en vaina,VILLAVICENCIO,3,6200.714285714285
Arveja verde en vaina,VILLAVICENCIO,4,6406.875
Arveja verde en vaina,VILLAVICENCIO,5,6038.194444444444
Arveja verde en vaina,VILLAVICENCIO,6,6073.294117647059
Arveja verde en vaina,VILLAVICENCIO,7,5976.388888888889
Arveja verde en vaina,VILLAVICENCIO,8,5260.0
Arveja verde en vaina,VILLAVICENCIO,9,4664.84375
Arveja verde en vaina,VILLAVICENCIO,10,3972.1428571428573
Arveja verde en vaina,VILLAVICENCIO,11,4170.714285714285
Arveja verde en vaina,VILLAVICENCIO,12,5409.166666666667
Banano*,ARMENIA,1,1393.6216216216217
Banano*,ARMENIA,2,1290.655737704918
Banano*,ARMENIA,3,1322.0
Banano*,ARMENIA,4,1386.1147540983607
Banano*,ARMENIA,5,1250.4285714285713
Banano*,ARMENIA,6,1253.5116279069769
Banano*,ARMENIA,7,1325.25
Banano*,ARMENIA,8,1208.8367346938776
Banano*,ARMENIA,9,1289.94
Banano*,ARMENIA,10,1411.1020408163265
Banano*,ARMENIA,11,1341.2325581395348
Banano*,ARMENIA,12,1350.5106382978724
Banano*,BARRANQUILLA,1,1405.3125
Banano*,BARRANQUILLA,2,1103.6538461538462
Banano*,BARRANQUILLA,3,970.1818181818181
Banano*,BARRANQUILLA,4,878.7234042553191
Banano*,BARRANQUILLA,5,1037.5
Banano*,BARRANQUILLA,6,1388.2051282051282
Banano*,BARRANQUILLA,7,1631.142857142857
Banano*,BARRANQUILLA,8,1264.5428571428572
Banano*,BARRANQUILLA,9,1094.25
Banano*,BARRANQUILLA,10,887.5
Banano*,BARRANQUILLA,11,985.1515151515151
Banano*,BARRANQUILLA,12,1318.0645161290322
Banano*,"BOGOTÁ, D.C.",1,2567.846153846154
Banano*,"BOGOTÁ, D.C.",2,2182.29
Banano*,"BOGOTÁ, D.C.",3,2335.5555555555557
Banano*,"BOGOTÁ, D.C.",4,2357.070707070707
Banano*,"BOGOTÁ, D.C.",5,2270.2359550561796
Banano*,"BOGOTÁ, D.C.",6,2169.845238095238
Banano*,"BOGOTÁ, D.C.",7,2214.4886363636365
Banano*,"BOGOTÁ, D.C.",8,2242.38202247191
Banano*,"BOGOTÁ, D.C.",9,2290.559523809524
Banano*,"BOGOTÁ, D.C.",10,2295.655172413793
Banano*,"BOGOTÁ, D.C.",11,2362.9883720930234
Banano*,"BOGOTÁ, D.C.",12,2349.4375
Banano*,BUCARAMANGA,1,2337.7428571428572
Banano*,BUCARAMANGA,2,2069.890909090909
Banano*,BUCARAMANGA,3,2057.189655172414
Banano*,BUCARAMANGA,4,2153.92
Banano*,BUCARAMANGA,5,1980.0
Banano*,BUCARAMANGA,6,2003.595238095238
Banano*,BUCARAMANGA,7,1975.923076923077
Banano*,BUCARAMANGA,8,2054.6428571428573
Banano*,BUCARAMANGA,9,1998.5
Banano*,BUCARAMANGA,10,2084.2272727272725
Banano*,BUCARAMANGA,11,2169.3541666666665
Banano*,BUCARAMANGA,12,2064.75
Banano*,CALI,1,1867.1891891891892
Banano*,CALI,2,1552.8360655737704
Banano*,CALI,3,1617.484375
Banano*,CALI,4,1726.672131147541
Banano*,CALI,5,1683.7407407407406
Banano*,CALI,6,1642.265306122449
Banano*,CALI,7,1588.4807692307693
Banano*,CALI,8,1560.851851851852
Banano*,CALI,9,1529.857142857143
Banano*,CALI,10,1540.6792452830189
Banano*,CALI,11,1609.4705882352941
Banano*,CALI,12,1701.4347826086957
Banano*,CÚCUTA,2,2129.5652173913045
Banano*,CÚCUTA,3,2227.037037037037
Banano*,CÚCUTA,4,2327.75
Banano*,CÚCUTA,5,2102.1923076923076
Banano*,CÚCUTA,6,1984.2692307692307
Banano*,CÚCUTA,7,2117.259259259259
Banano*,CÚCUTA,8,2195.64
Banano*,CÚCUTA,9,2086.5185185185187
Banano*,CÚCUTA,10,2028.76
Banano*,CÚCUTA,11,2019.88
Banano*,CÚCUTA,12,1956.5384615384614
Banano*,IBAGUÉ,1,1577.75
Banano*,IBAGUÉ,2,1623.4444444444443
Banano*,IBAGUÉ,3,1740.7142857142858
Banano*,IBAGUÉ,4,1772.375
Banano*,IBAGUÉ,5,1627.125
Banano*,IBAGUÉ,6,1544.5
Banano*,IBAGUÉ,7,1513.625
Banano*,IBAGUÉ,8,1471.0333333333333
Banano*,IBAGUÉ,9,1521.6785714285713
Banano*,IBAGUÉ,10,1540.0
Banano*,IBAGUÉ,11,1520.103448275862
Banano*,IBAGUÉ,12,1545.6896551724137
Banano*,MANIZALES,1,1701.851851851852
Banano*,MANIZALES,2,1518.1818181818182
Banano*,MANIZALES,3,1610.4857142857143
Banano*,MANIZALES,4,1573.051282051282
Banano*,MANIZALES,5,1525.8857142857144
Banano*,MANIZALES,6,1550.2571428571428
Banano*,MANIZALES,7,1503.7714285714285
Banano*,MANIZALES,8,1459.9444444444443
Banano*,MANIZALES,9,1500.4117647058824
Banano*,MANIZALES,10,1557.638888888889
Banano*,MANIZALES,11,1624.7058823529412
Banano*,MANIZALES,12,1660.40625
Banano*,MEDELLÍN,1,1895.857142857143
Banano*,MEDELLÍN,2,1660.01
Banano*,MEDELLÍN,3,1642.9611650485438
Banano*,MEDELLÍN,4,1691.5
Banano*,MEDELLÍN,5,1704.4375
Banano*,MEDELLÍN,6,1684.090909090909
Banano*,MEDELLÍN,7,1786.8902439024391
Banano*,MEDELLÍN,8,1772.3950617283951
Banano*,MEDELLÍN,9,1741.8214285714287
Banano*,MEDELLÍN,10,1768.3855421686746
Banano*,MEDELLÍN,11,1872.2307692307693
Banano*,MEDELLÍN,12,1973.8701298701299
Banano*,MONTERÍA,1,1971.8333333333333
Banano*,MONTERÍA,2,1747.71875
Banano*,MONTERÍA,3,1668.9714285714285
Banano*,MONTERÍA,4,1539.2631578947369
Banano*,MONTERÍA,5,1533.5142857142857
Banano*,MONTERÍA,6,1486.0294117647059
Banano*,MONTERÍA,7,1723.8823529411766
Banano*,MONTERÍA,8,1670.4571428571428
Banano*,MONTERÍA,9,1603.7058823529412
Banano*,MONTERÍA,10,1524.5714285714287
Banano*,MONTERÍA,11,1565.2
Banano*,MONTERÍA,12,1622.4193548387098
Banano*,NEIVA,1,2257.32
Banano*,NEIVA,2,2063.2903225806454
Banano*,NEIVA,3,2098.9117647058824
Banano*,NEIVA,4,2133.4324324324325
Banano*,NEIVA,5,1954.5428571428572
Banano*,NEIVA,6,1801.7142857142858
Banano*,NEIVA,7,1905.0294117647059
Banano*,NEIVA,8,1819.3055555555557
Banano*,NEIVA,9,1735.6764705882354
Banano*,NEIVA,10,1769.4166666666667
Banano*,NEIVA,11,1844.0
Banano*,NEIVA,12,2097.939393939394
Banano*,PEREIRA,1,1656.1612903225807
Banano*,PEREIRA,2,1461.25
Banano*,PEREIRA,3,1506.4660194174758
Banano*,PEREIRA,4,1613.1313131313132
Banano*,PEREIRA,5,1526.4117647058824
Banano*,PEREIRA,6,1464.5194805194806
Banano*,PEREIRA,7,1471.4642857142858
Banano*,PEREIRA,8,1450.8690476190477
Banano*,PEREIRA,9,1478.879518072289
Banano*,PEREIRA,10,1564.0243902439024
Banano*,PEREIRA,11,1588.8589743589744
Banano*,PEREIRA,12,1572.5569620253164
Banano*,POPAYÁN,1,1744.2307692307693
Banano*,POPAYÁN,2,1648.4375
Banano*,POPAYÁN,3,1588.888888888889
Banano*,POPAYÁN,4,1625.0
Banano*,POPAYÁN,5,1565.2777777777778
Banano*,POPAYÁN,6,1547.0588235294117
Banano*,POPAYÁN,7,1641.6666666666667
Banano*,POPAYÁN,8,1606.9444444444443
Banano*,POPAYÁN,9,1526.4705882352941
Banano*,POPAYÁN,10,1470.5882352941176
Banano*,POPAYÁN,11,1513.888888888889
Banano*,POPAYÁN,12,1509.375
Banano*,SAN JOSÉ DE CÚCUTA,1,2598.3076923076924
Banano*,SAN JOSÉ DE CÚCUTA,2,2723.6388888888887
Banano*,SAN JOSÉ DE CÚCUTA,3,2841.2368421052633
Banano*,SAN JOSÉ DE CÚCUTA,4,3102.714285714286
Banano*,SAN JOSÉ DE CÚCUTA,5,2845.75
Banano*,SAN JOSÉ DE CÚCUTA,6,2798.730769230769
Banano*,SAN JOSÉ DE CÚCUTA,7,2759.64
Banano*,SAN JOSÉ DE CÚCUTA,8,2605.714285714286
Banano*,SAN JOSÉ DE CÚCUTA,9,2535.64
Banano*,SAN JOSÉ DE CÚCUTA,10,2674.037037037037
Banano*,SAN JOSÉ DE CÚCUTA,11,2689.1153846153848
Banano*,SAN JOSÉ DE CÚCUTA,12,2586.972972972973
Banano*,SANTA MARTA,1,1239.590909090909
Banano*,SANTA MARTA,2,1075.245283018868
Banano*,SANTA MARTA,3,994.4833333333333
Banano*,SANTA MARTA,4,946.9710144927536
Banano*,SANTA MARTA,5,997.9642857142857
Banano*,SANTA MARTA,6,1079.9807692307693
Banano*,SANTA MARTA,7,1170.5882352941176
Banano*,SANTA MARTA,8,1050.1186440677966
Banano*,SANTA MARTA,9,880.6034482758621
Banano*,SANTA MARTA,10,783.3809523809524
Banano*,SANTA MARTA,11,838.6034482758621
Banano*,SANTA MARTA,12,1020.44
Banano*,SINCELEJO,1,1919.9615384615386
Banano*,SINCELEJO,2,1857.2916666666667
Banano*,SINCELEJO,3,1732.8846153846155
Banano*,SINCELEJO,4,1654.423076923077
Banano*,SINCELEJO,5,1771.578947368421
Banano*,SINCELEJO,6,1929.0
Banano*,SINCELEJO,7,2101.0526315789475
Banano*,SINCELEJO,8,1819.5416666666667
Banano*,SINCELEJO,9,1550.7916666666667
Banano*,SINCELEJO,10,1377.7407407407406
Banano*,SINCELEJO,11,1650.5
Banano*,SINCELEJO,12,1857.304347826087
Banano*,TUNJA,1,2226.56
Banano*,TUNJA,2,2028.78125
Banano*,TUNJA,3,2042.6285714285714
Banano*,TUNJA,4,1972.825
Banano*,TUNJA,5,1859.0857142857142
Banano*,TUNJA,6,1912.9142857142858
Banano*,TUNJA,7,1975.9411764705883
Banano*,TUNJA,8,2010.3055555555557
Banano*,TUNJA,9,1993.9705882352941
Banano*,TUNJA,10,1957.361111111111
Banano*,TUNJA,11,1968.0588235294117
Banano*,TUNJA,12,2068.0
Banano*,VALLEDUPAR,1,988.1764705882352
Banano*,VALLEDUPAR,2,959.1578947368421
Banano*,VALLEDUPAR,3,846.8846153846154
Banano*,VALLEDUPAR,4,937.16
Banano*,VALLEDUPAR,5,1189.4375
Banano*,VALLEDUPAR,6,1289.0
Banano*,VALLEDUPAR,7,1240.5
Banano*,VALLEDUPAR,8,933.4705882352941
Banano*,VALLEDUPAR,9,921.0
Banano*,VALLEDUPAR,10,761.3529411764706
Banano*,VALLEDUPAR,11,854.3125
Banano*,VALLEDUPAR,12,1045.7142857142858
Banano*,VILLAVICENCIO,1,1327.8076923076924
Banano*,VILLAVICENCIO,2,1276.875
Banano*,VILLAVICENCIO,3,1220.5714285714287
Banano*,VILLAVICENCIO,4,1111.75
Banano*,VILLAVICENCIO,5,1096.9444444444443
Banano*,VILLAVICENCIO,6,1117.7941176470588
Banano*,VILLAVICENCIO,7,1321.6666666666667
Banano*,VILLAVICENCIO,8,1229.861111111111
Banano*,VILLAVICENCIO,9,1131.2121212121212
Banano*,VILLAVICENCIO,10,976.0
Banano*,VILLAVICENCIO,11,1062.2857142857142
Banano*,VILLAVICENCIO,12,1151.0
Cebolla cabezona blanca,ARMENIA,1,2516.8055555555557
Cebolla cabezona blanca,ARMENIA,2,1862.1639344262296
Cebolla cabezona blanca,ARMENIA,3,1671.05
Cebolla cabezona blanca,ARMENIA,4,2031.016393442623
Cebolla cabezona blanca,ARMENIA,5,1877.204081632653
Cebolla cabezona blanca,ARMENIA,6,2356.3023255813955
Cebolla cabezona blanca,ARMENIA,7,2363.9166666666665
Cebolla cabezona blanca,ARMENIA,8,2218.5510204081634
Cebolla cabezona blanca,ARMENIA,9,2098.1
Cebolla cabezona blanca,ARMENIA,10,2027.591836734694
Cebolla cabezona blanca,ARMENIA,11,2045.3488372093022
Cebolla cabezona blanca,ARMENIA,12,2039.6808510638298
Cebolla cabezona blanca,BARRANQUILLA,1,2726.25641025641
Cebolla cabezona blanca,BARRANQUILLA,2,1905.15
Cebolla cabezona blanca,BARRANQUILLA,3,1881.9846153846154
Cebolla cabezona blanca,BARRANQUILLA,4,2058.9661016949153
Cebolla cabezona blanca,BARRANQUILLA,5,1721.962962962963
Cebolla cabezona blanca,BARRANQUILLA,6,2324.72
Cebolla cabezona blanca,BARRANQUILLA,7,2652.9444444444443
Cebolla cabezona blanca,BARRANQUILLA,8,2660.490566037736
Cebolla cabezona blanca,BARRANQUILLA,9,2566.5208333333335
Cebolla cabezona blanca,BARRANQUILLA,10,2154.596153846154
Cebolla cabezona blanca,BARRANQUILLA,11,2249.153846153846
Cebolla cabezona blanca,BARRANQUILLA,12,2706.282608695652
Cebolla cabezona blanca,"BOGOTÁ, D.C.",1,2195.5757575757575
Cebolla cabezona blanca,"BOGOTÁ, D.C.",2,1504.86
Cebolla cabezona blanca,"BOGOTÁ, D.C.",3,1517.1296296296296
Cebolla cabezona blanca,"BOGOTÁ, D.C.",4,1660.8080808080808
Cebolla cabezona blanca,"BOGOTÁ, D.C.",5,1459.8636363636363
Cebolla cabezona blanca,"BOGOTÁ, D.C.",6,2004.345238095238
Cebolla cabezona blanca,"BOGOTÁ, D.C.",7,2304.390804597701
Cebolla cabezona blanca,"BOGOTÁ, D.C.",8,2324.9887640449438
Cebolla cabezona blanca,"BOGOTÁ, D.C.",9,2126.309523809524
Cebolla cabezona blanca,"BOGOTÁ, D.C.",10,1704.4827586206898
Cebolla cabezona blanca,"BOGOTÁ, D.C.",11,1905.7093023255813
Cebolla cabezona blanca,"BOGOTÁ, D.C.",12,2303.0875
Cebolla cabezona blanca,BUCARAMANGA,1,2336.7631578947367
Cebolla cabezona blanca,BUCARAMANGA,2,1600.4833333333333
Cebolla cabezona blanca,BUCARAMANGA,3,1636.904761904762
Cebolla cabezona blanca,BUCARAMANGA,4,1703.517857142857
Cebolla cabezona blanca,BUCARAMANGA,5,1444.0555555555557
Cebolla cabezona blanca,BUCARAMANGA,6,1807.0196078431372
Cebolla cabezona blanca,BUCARAMANGA,7,2290.653846153846
Cebolla cabezona blanca,BUCARAMANGA,8,2356.811320754717
Cebolla cabezona blanca,BUCARAMANGA,9,2433.156862745098
Cebolla cabezona blanca,BUCARAMANGA,10,2003.5384615384614
Cebolla cabezona blanca,BUCARAMANGA,11,1925.54
Cebolla cabezona blanca,BUCARAMANGA,12,2193.387755102041
Cebolla cabezona blanca,CALI,1,2416.8611111111113
Cebolla cabezona blanca,CALI,2,1703.622950819672
Cebolla cabezona blanca,CALI,3,1723.265625
Cebolla cabezona blanca,CALI,4,1929.377049180328
