producto,ciudad,mes,precioPromedio
papa negra*,medellín,9,1794.896551724138
papa negra*,medellín,10,1828.3947368421052
papa negra*,medellín,11,2107.7096774193546
papa negra*,medellín,12,2217.2083333333335
papa negra*,montería,1,2717.3076923076924
papa negra*,montería,2,2655.6666666666665
papa negra*,montería,3,2909.6428571428573
papa negra*,montería,4,2386.1363636363635
papa negra*,montería,5,2248.4615384615386
papa negra*,montería,6,2106.875
papa negra*,montería,7,2069.6666666666665
papa negra*,montería,8,1966.6666666666667
papa negra*,montería,9,1671.1538461538462
papa negra*,montería,10,1797.7272727272727
papa negra*,montería,11,2203.846153846154
papa negra*,montería,12,2196.6666666666665
papa negra*,pasto,5,780.0
papa negra*,pasto,7,750.0
papa negra*,pasto,9,551.0
papa negra*,pasto,11,442.5
papa negra*,pereira,1,1556.741935483871
papa negra*,pereira,2,1618.5945945945946
papa negra*,pereira,3,1688.8
papa negra*,pereira,4,1432.2439024390244
papa negra*,pereira,5,1347.3428571428572
papa negra*,pereira,6,1124.857142857143
papa negra*,pereira,7,1363.3513513513512
papa negra*,pereira,8,1064.625
papa negra*,pereira,9,987.074074074074
papa negra*,pereira,10,1216.448275862069
papa negra*,pereira,11,1211.2058823529412
papa negra*,pereira,12,1339.7142857142858
papa negra*,popayán,1,1831.25
papa negra*,popayán,2,1895.8333333333333
papa negra*,popayán,3,2246.818181818182
papa negra*,popayán,4,1649.2857142857142
papa negra*,popayán,5,1785.8333333333333
papa negra*,popayán,6,1578.75
papa negra*,popayán,7,1550.0
papa negra*,popayán,8,1454.4444444444443
papa negra*,popayán,9,1600.0
papa negra*,popayán,10,1442.5
papa negra*,popayán,11,1863.125
papa negra*,popayán,12,1578.5
papa negra*,santa marta,6,860.0
papa negra*,sincelejo,1,2398.0
papa negra*,sincelejo,2,2260.0
papa negra*,sincelejo,3,2548.0
papa negra*,sincelejo,4,2294.0
papa negra*,sincelejo,5,2547.875
papa negra*,sincelejo,6,2661.1111111111113
papa negra*,sincelejo,7,3011.1666666666665
papa negra*,sincelejo,8,2610.0
papa negra*,sincelejo,9,2293.285714285714
papa negra*,sincelejo,10,2425.0
papa negra*,sincelejo,11,2613.3333333333335
papa negra*,sincelejo,12,2370.0
papa negra*,tunja,4,902.5
papa negra*,tunja,5,1185.0
papa negra*,tunja,6,1088.75
papa negra*,tunja,7,894.0
papa negra*,tunja,8,648.8333333333334
papa negra*,tunja,9,496.25
papa negra*,tunja,10,460.0
papa negra*,tunja,11,426.25
papa negra*,tunja,12,395.0
papa negra*,valledupar,1,1616.7894736842106
papa negra*,valledupar,2,1718.6923076923076
papa negra*,valledupar,3,2029.9333333333334
papa negra*,valledupar,4,1810.7391304347825
papa negra*,valledupar,5,1701.75
papa negra*,valledupar,6,1501.5
papa negra*,valledupar,7,1158.2105263157894
papa negra*,valledupar,8,1213.0
papa negra*,valledupar,9,987.5294117647059
papa negra*,valledupar,10,1093.9375
papa negra*,valledupar,11,1204.6666666666667
papa negra*,valledupar,12,1346.3333333333333
papa negra*,villavicencio,1,1857.5
papa negra*,villavicencio,2,1751.7857142857142
papa negra*,villavicencio,3,2187.0
papa negra*,villavicencio,4,2163.125
papa negra*,villavicencio,5,2111.818181818182
papa negra*,villavicencio,6,1728.3
papa negra*,villavicencio,7,1565.875
papa negra*,villavicencio,8,1440.9
papa negra*,villavicencio,9,1379.6923076923076
papa negra*,villavicencio,10,1409.9411764705883
papa negra*,villavicencio,11,1592.6666666666667
papa negra*,villavicencio,12,1621.25
papaya maradol,armenia,1,1100.0
papaya maradol,armenia,2,1277.7777777777778
papaya maradol,armenia,3,1716.6
papaya maradol,armenia,4,1480.4166666666667
papaya maradol,armenia,5,1222.3333333333333
papaya maradol,armenia,6,1285.5714285714287
papaya maradol,armenia,7,1358.5
papaya maradol,armenia,8,1516.6666666666667
papaya maradol,armenia,9,1841.5
papaya maradol,armenia,10,1599.7777777777778
papaya maradol,armenia,11,1377.8333333333333
papaya maradol,armenia,12,1367.0
papaya maradol,"bogotá, d.c.",2,2218.5
papaya maradol,"bogotá, d.c.",3,1686.9166666666667
papaya maradol,"bogotá, d.c.",4,1167.5454545454545
papaya maradol,"bogotá, d.c.",5,1170.0
papaya maradol,"bogotá, d.c.",6,1150.0
papaya maradol,"bogotá, d.c.",7,1477.8
papaya maradol,"bogotá, d.c.",8,1506.4545454545455
papaya maradol,"bogotá, d.c.",9,1333.4545454545455
papaya maradol,"bogotá, d.c.",10,1650.5
papaya maradol,"bogotá, d.c.",11,1339.7692307692307
papaya maradol,"bogotá, d.c.",12,1348.2727272727273
papaya maradol,bucaramanga,1,2387.5
papaya maradol,bucaramanga,2,2650.0
papaya maradol,bucaramanga,3,1886.5384615384614
papaya maradol,bucaramanga,4,1304.1666666666667
papaya maradol,bucaramanga,5,1355.6666666666667
papaya maradol,bucaramanga,6,1575.0
papaya maradol,bucaramanga,7,1897.9166666666667
papaya maradol,bucaramanga,8,1958.3333333333333
papaya maradol,bucaramanga,9,1555.5555555555557
papaya maradol,bucaramanga,10,1475.0
papaya maradol,bucaramanga,11,1298.6666666666667
papaya maradol,bucaramanga,12,1391.75
papaya maradol,cali,1,1955.3125
papaya maradol,cali,2,2565.32
papaya maradol,cali,3,2512.3076923076924
papaya maradol,cali,4,1848.5882352941176
papaya maradol,cali,5,1575.0
papaya maradol,cali,6,1585.421052631579
papaya maradol,cali,7,1815.4
papaya maradol,cali,8,1982.551724137931
papaya maradol,cali,9,1786.1785714285713
papaya maradol,cali,10,1776.2608695652175
papaya maradol,cali,11,1593.576923076923
papaya maradol,cali,12,1614.0
papaya maradol,cúcuta,2,1735.142857142857
papaya maradol,cúcuta,3,1606.8181818181818
papaya maradol,cúcuta,4,1399.111111111111
papaya maradol,cúcuta,5,1317.75
papaya maradol,cúcuta,6,1560.8
papaya maradol,cúcuta,7,1835.3076923076924
papaya maradol,cúcuta,8,1729.125
papaya maradol,cúcuta,9,1740.909090909091
papaya maradol,cúcuta,10,1817.625
papaya maradol,cúcuta,11,1601.888888888889
papaya maradol,cúcuta,12,1320.0
papaya maradol,ibagué,2,1767.0
papaya maradol,ibagué,3,1652.0
papaya maradol,ibagué,4,1344.6666666666667
papaya maradol,ibagué,5,1264.75
papaya maradol,ibagué,6,1629.0
papaya maradol,ibagué,7,1516.5
papaya maradol,ibagué,8,1283.3333333333333
papaya maradol,ibagué,9,1383.5
papaya maradol,ibagué,10,1678.4
papaya maradol,ibagué,11,1150.0
papaya maradol,ibagué,12,1000.0
papaya maradol,manizales,1,1962.5
papaya maradol,manizales,2,3335.0
papaya maradol,manizales,3,2846.6666666666665
papaya maradol,manizales,4,1860.4166666666667
papaya maradol,manizales,5,1408.3333333333333
papaya maradol,manizales,6,1865.0
papaya maradol,manizales,7,2093.75
papaya maradol,manizales,8,2050.0
papaya maradol,manizales,9,1843.75
papaya maradol,manizales,10,1912.5
papaya maradol,manizales,11,1591.6666666666667
papaya maradol,manizales,12,1852.0
papaya maradol,medellín,1,3074.4
papaya maradol,medellín,2,3224.0
papaya maradol,medellín,3,3182.8928571428573
papaya maradol,medellín,4,2542.439024390244
papaya maradol,medellín,5,2107.1304347826085
papaya maradol,medellín,6,2010.375
papaya maradol,medellín,7,2473.6785714285716
papaya maradol,medellín,8,2605.3928571428573
papaya maradol,medellín,9,2606.5172413793102
papaya maradol,medellín,10,2584.2903225806454
papaya maradol,medellín,11,2399.818181818182
papaya maradol,medellín,12,2263.56
papaya maradol,neiva,1,2191.75
papaya maradol,neiva,2,2670.75
papaya maradol,neiva,3,2300.0
papaya maradol,neiva,4,1579.25
papaya maradol,neiva,5,1589.75
papaya maradol,neiva,6,1986.6
papaya maradol,neiva,7,1918.4444444444443
papaya maradol,neiva,8,1696.6
papaya maradol,neiva,9,1950.0
papaya maradol,neiva,10,1872.25
papaya maradol,neiva,11,1623.5
papaya maradol,neiva,12,1612.0
papaya maradol,pasto,1,1956.0833333333333
papaya maradol,pasto,2,2244.818181818182
papaya maradol,pasto,3,2945.9
papaya maradol,pasto,4,2224.2
papaya maradol,pasto,5,1617.3076923076924
papaya maradol,pasto,6,1801.25
papaya maradol,pasto,7,1791.4285714285713
papaya maradol,pasto,8,1932.0833333333333
papaya maradol,pasto,9,1964.1333333333334
papaya maradol,pasto,10,2030.3076923076924
papaya maradol,pasto,11,1648.0
papaya maradol,pasto,12,1888.4166666666667
papaya maradol,pereira,1,2043.857142857143
papaya maradol,pereira,2,2606.682926829268
papaya maradol,pereira,3,2592.44
papaya maradol,pereira,4,1868.1836734693877
papaya maradol,pereira,5,1492.452380952381
papaya maradol,pereira,6,1642.4666666666667
papaya maradol,pereira,7,1892.1515151515152
papaya maradol,pereira,8,1966.625
papaya maradol,pereira,9,1827.657894736842
papaya maradol,pereira,10,1839.7894736842106
papaya maradol,pereira,11,1610.7714285714285
papaya maradol,pereira,12,1562.142857142857
papaya maradol,popayán,1,1275.0
papaya maradol,popayán,2,3100.0
papaya maradol,popayán,3,2268.75
papaya maradol,popayán,4,1965.909090909091
papaya maradol,popayán,5,1372.7272727272727
papaya maradol,popayán,6,1581.25
papaya maradol,popayán,7,1833.3333333333333
papaya maradol,popayán,8,2217.8571428571427
papaya maradol,popayán,9,1715.625
papaya maradol,popayán,10,1465.625
papaya maradol,popayán,11,1490.0
papaya maradol,popayán,12,1437.5
papaya maradol,san josé de cúcuta,1,2114.076923076923
papaya maradol,san josé de cúcuta,2,2615.9
papaya maradol,san josé de cúcuta,3,2392.294117647059
papaya maradol,san josé de cúcuta,4,2166.0
papaya maradol,san josé de cúcuta,5,2245.8
papaya maradol,san josé de cúcuta,6,2526.8888888888887
papaya maradol,san josé de cúcuta,7,2598.5454545454545
papaya maradol,san josé de cúcuta,8,2684.6666666666665
papaya maradol,san josé de cúcuta,9,2612.5
papaya maradol,san josé de cúcuta,10,2091.6666666666665
papaya maradol,san josé de cúcuta,11,1870.9
papaya maradol,san josé de cúcuta,12,2089.5833333333335
papaya maradol,tunja,1,1350.7777777777778
papaya maradol,tunja,2,1779.5625
papaya maradol,tunja,3,1321.7619047619048
papaya maradol,tunja,4,992.1875
papaya maradol,tunja,5,986.9
papaya maradol,tunja,6,1401.2222222222222
papaya maradol,tunja,7,1255.923076923077
papaya maradol,tunja,8,1180.55
papaya maradol,tunja,9,1276.5625
papaya maradol,tunja,10,1204.6923076923076
papaya maradol,tunja,11,1141.25
papaya maradol,tunja,12,1132.1333333333334
papaya maradol,valledupar,3,833.5
papaya maradol,valledupar,4,708.5
papaya maradol,valledupar,5,750.0
papaya maradol,valledupar,6,1250.0
papaya maradol,valledupar,8,1166.6666666666667
papaya maradol,valledupar,9,1012.5
papaya maradol,valledupar,10,800.0
papaya maradol,valledupar,11,600.0
papaya maradol,villavicencio,4,659.5
papaya maradol,villavicencio,5,786.4
papaya maradol,villavicencio,6,679.75
papaya maradol,villavicencio,7,840.5
papaya maradol,villavicencio,8,892.6
papaya maradol,villavicencio,9,804.0
papaya maradol,villavicencio,10,1087.6666666666667
papaya maradol,villavicencio,11,939.25
papaya maradol,villavicencio,12,913.75
pepino cohombro,armenia,1,2447.714285714286
pepino cohombro,armenia,2,2147.875
pepino cohombro,armenia,3,2103.777777777778
pepino cohombro,armenia,4,1445.875
pepino cohombro,armenia,5,1650.0
pepino cohombro,armenia,6,2580.8571428571427
pepino cohombro,armenia,7,1630.7692307692307
pepino cohombro,armenia,8,1613.6
pepino cohombro,armenia,9,1903.7777777777778
pepino cohombro,armenia,10,1933.4
pepino cohombro,armenia,11,1672.1666666666667
pepino cohombro,armenia,12,1499.9
pepino cohombro,barranquilla,1,2011.2142857142858
pepino cohombro,barranquilla,2,1788.8333333333333
pepino cohombro,barranquilla,3,1515.138888888889
pepino cohombro,barranquilla,4,1197.5625
pepino cohombro,barranquilla,5,1187.0666666666666
pepino cohombro,barranquilla,6,1303.16
pepino cohombro,barranquilla,7,1150.0357142857142
pepino cohombro,barranquilla,8,1317.56
pepino cohombro,barranquilla,9,1585.3636363636363
pepino cohombro,barranquilla,10,1426.52
pepino cohombro,barranquilla,11,1420.3870967741937
pepino cohombro,barranquilla,12,1413.9130434782608
pepino cohombro,"bogotá, d.c.",1,3105.625
pepino cohombro,"bogotá, d.c.",2,2862.214285714286
pepino cohombro,"bogotá, d.c.",3,2569.3777777777777
pepino cohombro,"bogotá, d.c.",4,2224.2291666666665
pepino cohombro,"bogotá, d.c.",5,2168.214285714286
pepino cohombro,"bogotá, d.c.",6,2237.5862068965516
pepino cohombro,"bogotá, d.c.",7,1909.2941176470588
pepino cohombro,"bogotá, d.c.",8,2156.2820512820513
pepino cohombro,"bogotá, d.c.",9,2404.6666666666665
pepino cohombro,"bogotá, d.c.",10,2271.3611111111113
pepino cohombro,"bogotá, d.c.",11,2299.74358974359
pepino cohombro,"bogotá, d.c.",12,2319.9032258064517
pepino cohombro,bucaramanga,1,1795.0
pepino cohombro,bucaramanga,2,1419.4444444444443
pepino cohombro,bucaramanga,3,1540.9565217391305
pepino cohombro,bucaramanga,4,1123.4782608695652
pepino cohombro,bucaramanga,5,1116.0454545454545
pepino cohombro,bucaramanga,6,1259.4736842105262
pepino cohombro,bucaramanga,7,1099.0555555555557
pepino cohombro,bucaramanga,8,1043.3529411764705
pepino cohombro,bucaramanga,9,1292.25
pepino cohombro,bucaramanga,10,1209.4117647058824
pepino cohombro,bucaramanga,11,1332.3333333333333
pepino cohombro,bucaramanga,12,1109.3157894736842
pepino cohombro,cali,1,1628.8
pepino cohombro,cali,2,1428.9032258064517
pepino cohombro,cali,3,1313.90625
pepino cohombro,cali,4,940.2105263157895
pepino cohombro,cali,5,1014.6086956521739
pepino cohombro,cali,6,1122.923076923077
pepino cohombro,cali,7,1108.421052631579
pepino cohombro,cali,8,1201.7083333333333
pepino cohombro,cali,9,1526.892857142857
pepino cohombro,cali,10,1347.5238095238096
pepino cohombro,cali,11,1201.25
pepino cohombro,cali,12,1110.44
pepino cohombro,cartagena de indias,1,2327.5714285714284
pepino cohombro,cartagena de indias,2,2187.875
pepino cohombro,cartagena de indias,3,1540.6666666666667
pepino cohombro,cartagena de indias,4,1388.3333333333333
pepino cohombro,cartagena de indias,5,1526.1666666666667
pepino cohombro,cartagena de indias,6,1554.1875
pepino cohombro,cartagena de indias,7,1198.8181818181818
pepino cohombro,cartagena de indias,8,1741.4
pepino cohombro,cartagena de indias,9,1798.7
pepino cohombro,cartagena de indias,10,1664.076923076923
pepino cohombro,cartagena de indias,11,1491.625
pepino cohombro,cartagena de indias,12,1843.375
pepino cohombro,cúcuta,2,1005.125
pepino cohombro,cúcuta,3,1725.0833333333333
pepino cohombro,cúcuta,4,1056.8125
pepino cohombro,cúcuta,5,774.5
pepino cohombro,cúcuta,6,1009.5714285714286
pepino cohombro,cúcuta,7,1191.5833333333333
pepino cohombro,cúcuta,8,918.0
pepino cohombro,cúcuta,9,1314.7777777777778
pepino cohombro,cúcuta,10,1063.9166666666667
pepino cohombro,cúcuta,11,892.2307692307693
pepino cohombro,cúcuta,12,800.0
pepino cohombro,ibagué,1,2252.181818181818
pepino cohombro,ibagué,2,2327.714285714286
pepino cohombro,ibagué,3,1892.0666666666666
pepino cohombro,ibagué,4,1592.7857142857142
pepino cohombro,ibagué,5,1481.9
pepino cohombro,ibagué,6,1590.7
pepino cohombro,ibagué,7,1403.090909090909
pepino cohombro,ibagué,8,1676.2142857142858
pepino cohombro,ibagué,9,1620.9333333333334
pepino cohombro,ibagué,10,1484.2857142857142
pepino cohombro,ibagué,11,1497.7333333333333
pepino cohombro,ibagué,12,1582.4545454545455
pepino cohombro,manizales,1,1862.5
pepino cohombro,manizales,2,1852.5
pepino cohombro,manizales,3,1344.5
pepino cohombro,manizales,4,1167.923076923077
pepino cohombro,manizales,5,1221.4285714285713
pepino cohombro,manizales,6,1096.875
pepino cohombro,manizales,7,970.8333333333334
pepino cohombro,manizales,8,1225.0
pepino cohombro,manizales,9,1261.0
pepino cohombro,manizales,10,1178.5714285714287
pepino cohombro,manizales,11,1330.357142857143
pepino cohombro,manizales,12,1300.8
pepino cohombro,medellín,1,1961.4583333333333
pepino cohombro,medellín,2,1803.0
pepino cohombro,medellín,3,1523.3243243243244
pepino cohombro,medellín,4,1252.7058823529412
pepino cohombro,medellín,5,1187.5806451612902
pepino cohombro,medellín,6,1192.0555555555557
pepino cohombro,medellín,7,1174.04
pepino cohombro,medellín,8,1507.04
pepino cohombro,medellín,9,1440.71875
pepino cohombro,medellín,10,1363.9259259259259
pepino cohombro,medellín,11,1478.2564102564102
pepino cohombro,medellín,12,1442.1363636363637
pepino cohombro,montería,1,1877.7777777777778
pepino cohombro,montería,2,1778.3076923076924
pepino cohombro,montería,3,1565.7692307692307
pepino cohombro,montería,4,1028.6842105263158
pepino cohombro,montería,5,711.6666666666666
pepino cohombro,montería,6,1059.2857142857142
pepino cohombro,montería,7,901.875
pepino cohombro,montería,8,1017.1428571428571
pepino cohombro,montería,9,1133.5714285714287
pepino cohombro,montería,10,1213.4615384615386
pepino cohombro,montería,11,1042.0
pepino cohombro,montería,12,1241.5625
pepino cohombro,neiva,1,2506.6363636363635
pepino cohombro,neiva,2,2262.1666666666665
pepino cohombro,neiva,3,1959.5333333333333
pepino cohombro,neiva,4,1473.0
pepino cohombro,neiva,5,1484.2727272727273
pepino cohombro,neiva,6,1892.090909090909
pepino cohombro,neiva,7,1600.0
pepino cohombro,neiva,8,1571.0
pepino cohombro,neiva,9,1934.3846153846155
pepino cohombro,neiva,10,1640.0
pepino cohombro,neiva,11,1494.3846153846155
pepino cohombro,neiva,12,1545.2142857142858
pepino cohombro,pasto,1,2228.3
pepino cohombro,pasto,2,2257.9
pepino cohombro,pasto,3,2047.6666666666667
pepino cohombro,pasto,4,1497.8260869565217
pepino cohombro,pasto,5,1352.2857142857142
pepino cohombro,pasto,6,1691.6666666666667
pepino cohombro,pasto,7,1685.142857142857
pepino cohombro,pasto,8,1904.7619047619048
pepino cohombro,pasto,9,2014.7058823529412
pepino cohombro,pasto,10,1725.391304347826
pepino cohombro,pasto,11,1576.388888888889
pepino cohombro,pasto,12,1482.1
pepino cohombro,pereira,1,1989.5416666666667
pepino cohombro,pereira,2,1879.1363636363637
pepino cohombro,pereira,3,1627.9761904761904
pepino cohombro,pereira,4,1130.2
pepino cohombro,pereira,5,1281.0263157894738
pepino cohombro,pereira,6,1298.388888888889
pepino cohombro,pereira,7,1118.6097560975609
pepino cohombro,pereira,8,1364.121212121212
pepino cohombro,pereira,9,1739.139534883721
